Date,AAPL,GOOGL,MSFT
2022-01-04,0.9873084014944983,0.9959170348898456,0.9828528994429139
2022-01-05,0.9734001664355347,0.9541237229966589,0.9616121947570424
2022-01-06,0.9833066403843784,0.9998004257731176,0.9920978695053141
2022-01-07,1.0009883769197725,0.9946968236771968,1.0005099247389948
2022-01-10,1.0001161490682675,1.012060520654385,1.0007323244336526
2022-01-11,1.0167837782251412,1.0076909330749955,1.002259370122778
2022-01-12,1.0025701370877322,1.0121264661644611,1.0104449172515797
2022-01-13,0.9809720345108347,0.9798947845290253,0.9576773939786238
2022-01-14,1.0051106796171971,1.0064471675997129,1.0177166818528367
2022-01-18,0.9811058506479228,0.9750323651891687,0.975660741703751
2022-01-19,0.9789751617960242,0.993518285290816,1.0022468820135548
2022-01-20,0.9896530399344446,0.98661151135602,0.9942965785259575
2022-01-21,0.9872348059265004,0.9778257505345427,0.9815319733749603
2022-01-24,0.9951357883172606,1.0034713784234428,1.0011485638997146
2022-01-25,0.9886152374814974,0.970421368837163,0.9734115971854115
2022-01-26,0.9994367510376094,1.0181037869349614,1.0284931319627333
2022-01-27,0.9970567492585806,0.9982357693224112,1.0105489457023773
2022-01-28,1.0697776681535127,1.0336885615092226,1.0280818225040858
2022-01-31,1.026125724918704,1.0146418056110045,1.008823663137741
2022-02-01,0.9990274318052401,1.0172981476782543,0.9928612436551542
2022-02-02,1.0070441852042973,1.0752375913142276,1.0152220885145606
2022-02-03,0.9832802544290866,0.9668242995803421,0.9610477682767621
2022-02-04,0.9983207710460354,1.0014187080500592,1.015568436856545
2022-02-07,0.9957653463673112,0.9714431600973288,0.9836895530779468
2022-02-08,1.0184667164840606,1.001422389502555,1.0119953125814036
2022-02-09,1.0082936813517294,1.015731770898041,1.0218349484387708
2022-02-10,0.9764011953541563,0.9790101119978688,0.9716268224794797
2022-02-11,0.9797815509908192,0.9687094643682715,0.9757258434781687
2022-02-14,1.0014232469802768,1.0092603261374733,0.9998644828286798
2022-02-15,1.0231523653270738,1.0079874287196606,1.0185422641159532
2022-02-16,0.998611113578979,1.0082681626646486,0.9988327318953498
2022-02-17,0.9787308831459233,0.9622543896517901,0.9707179934258536
2022-02-18,0.990644190447137,0.9838839770685865,0.990368925107629
2022-02-22,0.9821877189304061,0.9954794537057937,0.9992708157287289
2022-02-23,0.9741359192244718,0.9828561010821328,0.9741067144483093
2022-02-24,1.0166800547492016,1.0399959003095935,1.0510934806845558
2022-02-25,1.0129655290813886,1.0133280251682462,1.0092333663804496
2022-02-28,1.0016378361379772,1.004443744384039,1.0049778877151065
2022-03-01,0.9883720443761135,0.9926289354448308,0.9871482454893138
2022-03-02,1.0205883224415218,1.0038042972259726,1.017765711307973
2022-03-03,0.9980186085633014,0.9950063939474411,0.9857756857791264
2022-03-04,0.9815918303380917,0.9851156173769874,0.9795213344753133
2022-03-07,0.9762824226010787,0.9580915838560474,0.9622232172172699
2022-03-08,0.9883239163752536,1.0057446315151337,0.9890286814920817
2022-03-09,1.0349974517010323,1.0496874489978625,1.045858333357478
2022-03-10,0.9728137815255884,0.9925761221105712,0.9899132408292867
2022-03-11,0.9760913341520909,0.9806764682160182,0.9806716725639036
2022-03-14,0.9734375148819445,0.9698199183122742,0.9870389868706179
2022-03-15,1.0296773328212863,1.0257798805947114,1.0387425479703214
2022-03-16,1.0290154846518453,1.0315988199057058,1.0252133063876407
2022-03-17,1.0064539773555286,1.0041904268632442,1.0028194230588103
2022-03-18,1.020918932506038,1.0170839512120988,1.0176477331901397
2022-03-21,1.008537631700772,0.9998236768675147,0.9957728571446112
2022-03-22,1.0208006380346275,1.027674160170448,1.016379134511
2022-03-23,1.0082336637516742,0.9886142732978057,0.9849700081566167
2022-03-24,1.0226778876120306,1.0238401513657602,1.0153929782629827
2022-03-25,1.0037341380488136,1.0007134032178915,0.9986187736400065
2022-03-28,1.0050365922608653,0.9984647831772806,1.023116523807991
2022-03-29,1.0191343012470944,1.0074227425098388,1.0151593462270372
2022-03-30,0.9933505768675013,0.9960213036606833,0.9950856593626307
2022-03-31,0.9822242060706106,0.9797729153537885,0.9823169257207454
2022-04-01,0.9982818342235096,1.0077875313476252,1.0036003386771093
2022-04-04,1.0236935124153705,1.0201283562820425,1.0179367163130475
2022-04-05,0.9810579661731146,0.9833498758775553,0.9870147843097604
2022-04-06,0.9815492440491871,0.9712428308406156,0.9633940452979457
2022-04-07,1.0018040343256995,0.9951701958137451,1.006243858419992
2022-04-08,0.988091164539264,0.9808593232856355,0.9854000184417384
2022-04-11,0.9744839754871434,0.9665084549399952,0.9605685378054951
2022-04-12,1.0115234665331752,0.991391313339517,0.9887820568082678
2022-04-13,1.0163425598762672,1.0170653822224227,1.0197121171235777
2022-04-14,0.970011692694827,0.9756417239915782,0.9729155453485623
2022-04-18,0.9986691086464287,1.0074685948952953,1.0024657450277272
2022-04-19,1.0141150890597783,1.0182688615481474,1.0170399088189164
2022-04-20,0.9989845633081172,0.9848548226758073,1.00371540972189
2022-04-21,0.9951564198962785,0.9748086960801571,0.9806186617464395
2022-04-22,0.9721787010608319,0.9585064163211935,0.9758556393637621
2022-04-25,1.0067372126508354,1.0287414647560236,1.024413390750211
2022-04-26,0.962671968468167,0.9640541782859743,0.9625961609639158
2022-04-27,0.998533214296099,0.963291199228277,1.0481090457901812
2022-04-28,1.0451553549993045,1.0369921277282155,1.0226325491576844
2022-04-29,0.9633952507458674,0.9627665460292485,0.9581879942920429
2022-05-02,1.0019664950913088,1.021676575362249,1.0250432405459247
2022-05-03,1.009622599610194,1.0064417577991995,0.990543841496854
2022-05-04,1.0410083061974065,1.0419912554630597,1.0291007527681846
2022-05-05,0.9442839952087765,0.9529244753539378,0.9564452434089755
2022-05-06,1.0047269848724343,0.993485263095925,0.990553458011151
2022-05-09,0.9668108475510577,0.9720467005578031,0.9630546353095771
2022-05-10,1.016111969874054,1.0167449851977095,1.018595602318336
2022-05-11,0.9481588097522725,0.9930722868062858,0.9667902272681648
2022-05-12,0.9731057180130323,0.9933232178922555,0.980042260824322
2022-05-13,1.0319165144925362,1.0284153091177834,1.022596436197949
2022-05-16,0.9893276368493548,0.9861655117217698,1.0014551806479457
2022-05-17,1.025422639881499,1.0177203013092533,1.0203443370680931
2022-05-18,0.9435807528893324,0.9607333750852938,0.9544702966219101
2022-05-19,0.9753585867552499,0.9864566389700449,0.9963003539712879
2022-05-20,1.0017472598064623,0.9866284468918567,0.9977087642070975
2022-05-23,1.0401192205145025,1.0236897372003186,1.0320319644489735
2022-05-24,0.980784014191822,0.9505059038366983,0.9960483293381278
2022-05-25,1.0011400421484689,0.9984429469318992,1.0111702384023724
2022-05-26,1.0231994395621393,1.0187845852844877,1.0128751323611738
2022-05-27,1.0407567760045802,1.0419694719476036,1.0276043405156237
2022-05-31,0.9946539057250094,1.012869910148036,0.9949862253078331
2022-06-01,0.9991265607410011,1.001142712436774,1.0020229481030842
2022-06-02,1.016811267640477,1.0327547090538003,1.0079288794263197
2022-06-03,0.9614442815821537,0.9738018044477609,0.9833928803589531
2022-06-06,1.0052277637368372,1.0199011957409514,0.995296589388426
2022-06-07,1.0175858379351421,1.0028162415146862,1.0139535876260448
2022-06-08,0.9949566094000769,1.0003798757917526,0.9923302766459805
2022-06-09,0.9640442737940356,0.9798752699394538,0.9792168220697346
2022-06-10,0.961371329827133,0.9680063785405507,0.9554362845193325
2022-06-13,0.9617151376866707,0.9570984807304793,0.9575872481716342
2022-06-14,1.0066726572734788,1.0030359098744375,1.0092049928474676
2022-06-15,1.0201114736994878,1.0285713284814477,1.029735337862595
2022-06-16,0.9603485431904254,0.9660090221395584,0.9730298711905444
2022-06-17,1.0115331801091771,1.0104683953969569,1.0109401196645227
2022-06-21,1.0327607286049798,1.0410710624898485,1.0245911790019877
2022-06-22,0.9961728452863992,0.9994935122718112,0.997595975162036
2022-06-23,1.021573658962414,1.0067675182664073,1.0226365396999055
2022-06-24,1.0245172739723385,1.0510771535985814,1.034149822328371
2022-06-27,1.0,0.9818478933784744,0.9895031570722944
2022-06-28,0.9702104249878375,0.9669697979829316,0.9682509589345609
2022-06-29,1.0130238179257451,0.9972680422588389,1.0147380101620627
2022-06-30,0.9819722905369416,0.9754837445876935,0.9868208122319699
2022-07-01,1.0161643112842753,0.9979305416511051,1.010707360467722
2022-07-05,1.018930444348086,1.0416185521049657,1.012597401692122
2022-07-06,1.0096072924593966,1.0115571554900278,1.012782894970196
2022-07-07,1.0239995186453599,1.036754168442133,1.0082266253313563
2022-07-08,1.0047145567963638,1.004802903181778,0.9972429164411375
2022-07-11,0.9852420593126082,0.9691923408878425,0.9882313512101389
2022-07-12,1.0068337421481006,0.9856842292713008,0.9590185232142802
2022-07-13,0.9974633972862964,0.9766094709932723,0.9962550212528994
2022-07-14,1.0204824479057026,0.9911453159730724,1.0053814964044072
2022-07-15,1.0114502209017948,1.0127754640525162,1.0103903437072008
2022-07-18,0.9793567315214498,0.975419940071941,0.9903786290246712
2022-07-19,1.0267218834779086,1.043841133933907,1.0207670356059055
2022-07-20,1.0135099659905864,1.0007908265461374,1.0105575025955937
2022-07-21,1.0150941226692693,1.0038629921520392,1.0097990355201736
2022-07-22,0.9918892576153101,0.9436767971114793,0.9830841292381883
2022-07-25,0.9926017557027511,0.9963855478764299,0.9941234334584176
2022-07-26,0.9911736953692694,0.9768393131458701,0.9732257199163182
2022-07-27,1.0342346661953463,1.0765568574797528,1.0668519441104467
2022-07-28,1.0035717759892067,1.010260071529793,1.028540665146972
2022-07-29,1.0327929922273218,1.0183855581481158,1.0156651320746595
2022-08-01,0.993846636207975,0.9874484259946433,0.9902757328321611
2022-08-02,0.9907125221077887,1.0023506585550381,0.988525525124683
2022-08-03,1.0382477017006515,1.0256232489187274,1.0278363713587384
2022-08-04,0.9980737859204417,1.0009315769702387,1.0041774447731182
2022-08-05,0.9986109780896008,0.993908103851169,0.9973911466790991
2022-08-08,0.9970970026770194,0.9985528375995679,0.9908451838649062
2022-08-09,1.0003032334095998,0.9942881007595182,1.0070633264010382
2022-08-10,1.0261946359550123,1.0263225565216607,1.0243003922270728
2022-08-11,0.995568404813865,0.992815366480557,0.9925991832893994
2022-08-12,1.0214255967165824,1.0238977116694816,1.0170372725062842
2022-08-15,1.0063335076952113,1.00328732351147,1.005344169809848
2022-08-16,0.9990761092257561,0.9968872470747634,0.9974102030600611
2022-08-17,1.008784680707258,0.9823336569400347,0.9973638738397796
2022-08-18,0.997708313126581,1.0051860736207516,0.9960523777968364
2022-08-19,0.9848981552141715,0.9753682355864628,0.9861460707456676
2022-08-22,0.9769706607159957,0.974660854501307,0.9706447329060846
2022-08-23,0.997970944828828,0.9966736934477965,0.9952835775835236
2022-08-24,1.0017939075063926,0.9985069544349725,0.9976487142045826
2022-08-25,1.014922672907206,1.0260357025324034,1.0110953648987742
2022-08-26,0.9623007413254551,0.9459065143124888,0.961412929494114
2022-08-29,0.9863098436221953,0.9916621515363474,0.9893319540470265
2022-08-30,0.9846945550750916,0.9956132723855657,0.9914790438224395
2022-08-31,0.9893649393535197,0.9933908462955068,0.9942959122100693
